#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1526493229647.png,362200,{},42,23,"{""name"": ""polygon"", ""all_points_x"": [703, 695, 690, 672, 652, 650, 685, 703, 703], ""all_points_y"": [417, 371, 321, 298, 305, 315, 405, 419, 417]}",{}
1526493229647.png,362200,{},42,24,"{""name"": ""polygon"", ""all_points_x"": [702, 726, 753, 767, 781, 747, 723, 696, 674, 674, 661, 663, 659, 674, 702], ""all_points_y"": [305, 354, 385, 415, 433, 424, 406, 378, 359, 333, 325, 312, 304, 297, 305]}",{}
1526493229647.png,362200,{},42,25,"{""name"": ""polygon"", ""all_points_x"": [437, 429, 414, 407, 418, 419, 424, 437], ""all_points_y"": [597, 525, 525, 535, 595, 598, 599, 597]}",{}
1526493229647.png,362200,{},42,26,"{""name"": ""polygon"", ""all_points_x"": [335, 335, 319, 307, 309, 335], ""all_points_y"": [598, 566, 546, 563, 598, 598]}",{}
1526493229647.png,362200,{},42,27,"{""name"": ""polygon"", ""all_points_x"": [81, 219, 221, 95, 81, 81], ""all_points_y"": [539, 569, 558, 528, 527, 539]}",{}
1526493229647.png,362200,{},42,28,"{""name"": ""polygon"", ""all_points_x"": [61, 307, 305, 239, 160, 69, 61], ""all_points_y"": [502, 563, 569, 560, 541, 521, 502]}",{}
1526493229647.png,362200,{},42,29,"{""name"": ""polygon"", ""all_points_x"": [264, 293, 304, 368, 361, 328, 272, 249, 245, 264], ""all_points_y"": [549, 542, 537, 525, 512, 508, 517, 539, 545, 549]}",{}
1526493229647.png,362200,{},42,30,"{""name"": ""polygon"", ""all_points_x"": [347, 400, 410, 418, 395, 361, 345, 347], ""all_points_y"": [566, 582, 583, 597, 599, 582, 573, 566]}",{}
1526493229647.png,362200,{},42,31,"{""name"": ""polygon"", ""all_points_x"": [333, 373, 405, 450, 435, 466, 445, 435, 398, 331, 333], ""all_points_y"": [479, 489, 479, 473, 486, 496, 517, 525, 529, 491, 479]}",{}
1526493229647.png,362200,{},42,32,"{""name"": ""polygon"", ""all_points_x"": [365, 381, 393, 419, 402, 365], ""all_points_y"": [514, 575, 597, 597, 528, 514]}",{}
1526493229647.png,362200,{},42,33,"{""name"": ""polygon"", ""all_points_x"": [377, 401, 408, 385, 377], ""all_points_y"": [392, 411, 398, 384, 392]}",{}
1526493229647.png,362200,{},42,34,"{""name"": ""polygon"", ""all_points_x"": [245, 311, 309, 249, 245], ""all_points_y"": [328, 347, 359, 342, 328]}",{}
1526493229647.png,362200,{},42,35,"{""name"": ""polygon"", ""all_points_x"": [281, 274, 279, 290, 281], ""all_points_y"": [322, 363, 365, 323, 322]}",{}
1526493229647.png,362200,{},42,36,"{""name"": ""polygon"", ""all_points_x"": [347, 285, 305, 347, 347], ""all_points_y"": [393, 357, 342, 390, 393]}",{}
1526493229647.png,362200,{},42,37,"{""name"": ""polygon"", ""all_points_x"": [306, 343, 349, 315, 306], ""all_points_y"": [393, 365, 371, 403, 393]}",{}
1526493229647.png,362200,{},42,38,"{""name"": ""polygon"", ""all_points_x"": [559, 579, 570, 553, 559], ""all_points_y"": [522, 533, 547, 530, 522]}",{}
1526493229647.png,362200,{},42,39,"{""name"": ""polygon"", ""all_points_x"": [1, 18, 21, 4, 0, 1], ""all_points_y"": [29, 41, 35, 18, 19, 29]}",{}
1526493229647.png,362200,{},42,40,"{""name"": ""polygon"", ""all_points_x"": [39, 16, 11, 107, 87, 39], ""all_points_y"": [33, 11, 0, -1, 35, 33]}",{}
1526493229647.png,362200,{},42,41,"{""name"": ""polygon"", ""all_points_x"": [16, 22, 0, 1, 13, 16], ""all_points_y"": [311, 302, 277, 299, 313, 311]}",{}
1526493230152.png,345205,{},36,0,"{""name"": ""polygon"", ""all_points_x"": [64, 133, 123, 112, 51, 64], ""all_points_y"": [145, 65, 61, 71, 146, 145]}",{}
1526493230152.png,345205,{},36,1,"{""name"": ""polygon"", ""all_points_x"": [29, 108, 115, 36, 29], ""all_points_y"": [152, 71, 75, 157, 152]}",{}
1526493230152.png,345205,{},36,2,"{""name"": ""polygon"", ""all_points_x"": [293, 329, 317, 279, 282, 288, 293], ""all_points_y"": [402, 331, 318, 399, 409, 411, 402]}",{}
1526493230152.png,345205,{},36,3,"{""name"": ""polygon"", ""all_points_x"": [296, 335, 343, 354, 367, 336, 305, 298, 296], ""all_points_y"": [333, 370, 363, 371, 365, 335, 326, 323, 333]}",{}
1526493230152.png,345205,{},36,4,"{""name"": ""polygon"", ""all_points_x"": [561, 574, 579, 532, 519, 543, 561], ""all_points_y"": [300, 298, 288, 248, 257, 285, 300]}",{}
1526493230152.png,345205,{},36,5,"{""name"": ""polygon"", ""all_points_x"": [701, 697, 725, 747, 761, 771, 782, 767, 765, 751, 733, 701], ""all_points_y"": [342, 370, 389, 388, 375, 374, 361, 349, 343, 329, 329, 342]}",{}
1526493230152.png,345205,{},36,6,"{""name"": ""polygon"", ""all_points_x"": [651, 729, 739, 739, 669, 651], ""all_points_y"": [84, 115, 110, 98, 77, 84]}",{}
1526493230152.png,345205,{},36,7,"{""name"": ""polygon"", ""all_points_x"": [708, 681, 683, 702, 728, 726, 708], ""all_points_y"": [477, 544, 575, 540, 470, 464, 477]}",{}
1526493230152.png,345205,{},36,8,"{""name"": ""polygon"", ""all_points_x"": [5, 115, 113, 1, 0, 5], ""all_points_y"": [401, 373, 362, 390, 403, 401]}",{}
1526493230152.png,345205,{},36,9,"{""name"": ""polygon"", ""all_points_x"": [1, 59, 47, 0, 1], ""all_points_y"": [419, 343, 336, 404, 419]}",{}
1526493230152.png,345205,{},36,10,"{""name"": ""polygon"", ""all_points_x"": [715, 744, 753, 747, 725, 715], ""all_points_y"": [226, 268, 261, 242, 220, 226]}",{}
1526493230152.png,345205,{},36,11,"{""name"": ""polygon"", ""all_points_x"": [773, 749, 753, 766, 785, 773], ""all_points_y"": [223, 292, 303, 277, 229, 223]}",{}
1526493230152.png,345205,{},36,12,"{""name"": ""polygon"", ""all_points_x"": [701, 665, 667, 665, 709, 709, 701], ""all_points_y"": [263, 345, 355, 373, 312, 291, 263]}",{}
1526493230152.png,345205,{},36,13,"{""name"": ""polygon"", ""all_points_x"": [675, 735, 751, 751, 681, 675], ""all_points_y"": [21, 3, 5, 16, 37, 21]}",{}
1526493230152.png,345205,{},36,14,"{""name"": ""polygon"", ""all_points_x"": [196, 217, 231, 203, 196, 196], ""all_points_y"": [266, 230, 234, 273, 272, 266]}",{}
1526493230152.png,345205,{},36,15,"{""name"": ""polygon"", ""all_points_x"": [161, 138, 145, 169, 161], ""all_points_y"": [241, 269, 277, 241, 241]}",{}
1526493230152.png,345205,{},36,16,"{""name"": ""polygon"", ""all_points_x"": [151, 180, 191, 159, 151, 151], ""all_points_y"": [274, 227, 233, 283, 282, 274]}",{}
1526493230152.png,345205,{},36,17,"{""name"": ""polygon"", ""all_points_x"": [273, 375, 382, 385, 365, 283, 273], ""all_points_y"": [435, 468, 475, 483, 480, 459, 435]}",{}
1526493230152.png,345205,{},36,18,"{""name"": ""polygon"", ""all_points_x"": [359, 405, 413, 413, 405, 368, 359], ""all_points_y"": [386, 450, 447, 436, 417, 380, 386]}",{}
1526493230152.png,345205,{},36,19,"{""name"": ""polygon"", ""all_points_x"": [366, 451, 463, 445, 385, 368, 366], ""all_points_y"": [407, 380, 392, 413, 431, 416, 407]}",{}
1526493230152.png,345205,{},36,20,"{""name"": ""polygon"", ""all_points_x"": [303, 367, 385, 347, 304, 303], ""all_points_y"": [403, 408, 430, 429, 414, 403]}",{}
1526493230152.png,345205,{},36,21,"{""name"": ""polygon"", ""all_points_x"": [335, 433, 468, 541, 546, 517, 466, 457, 390, 351, 335], ""all_points_y"": [399, 373, 369, 345, 351, 365, 383, 387, 397, 400, 399]}",{}
1526493230152.png,345205,{},36,22,"{""name"": ""polygon"", ""all_points_x"": [199, 164, 172, 183, 210, 211, 199], ""all_points_y"": [446, 484, 506, 505, 459, 447, 446]}",{}
1526493230152.png,345205,{},36,23,"{""name"": ""polygon"", ""all_points_x"": [63, 71, 55, 9, 6, 16, 63], ""all_points_y"": [530, 551, 564, 559, 539, 525, 530]}",{}
1526493230152.png,345205,{},36,24,"{""name"": ""polygon"", ""all_points_x"": [212, 209, 223, 227, 227, 212], ""all_points_y"": [547, 562, 569, 560, 549, 547]}",{}
1526493230152.png,345205,{},36,25,"{""name"": ""polygon"", ""all_points_x"": [321, 255, 239, 242, 310, 323, 321], ""all_points_y"": [257, 137, 134, 147, 265, 261, 257]}",{}
1526493230152.png,345205,{},36,26,"{""name"": ""polygon"", ""all_points_x"": [240, 246, 267, 297, 313, 310, 279, 267, 259, 249, 240], ""all_points_y"": [161, 193, 217, 226, 208, 173, 157, 150, 145, 144, 161]}",{}
1526493230152.png,345205,{},36,27,"{""name"": ""polygon"", ""all_points_x"": [639, 695, 696, 673, 635, 639], ""all_points_y"": [96, 103, 109, 110, 105, 96]}",{}
1526493230152.png,345205,{},36,28,"{""name"": ""polygon"", ""all_points_x"": [641, 670, 672, 648, 641], ""all_points_y"": [107, 134, 125, 98, 107]}",{}
1526493230152.png,345205,{},36,29,"{""name"": ""polygon"", ""all_points_x"": [737, 671, 655, 674, 694, 725, 733, 737], ""all_points_y"": [157, 95, 104, 129, 144, 159, 162, 157]}",{}
1526493230152.png,345205,{},36,30,"{""name"": ""polygon"", ""all_points_x"": [795, 746, 742, 755, 795, 797, 795], ""all_points_y"": [437, 447, 483, 502, 503, 439, 437]}",{}
1526493230152.png,345205,{},36,31,"{""name"": ""polygon"", ""all_points_x"": [77, 141, 185, 189, 169, 88, 77], ""all_points_y"": [246, 261, 276, 269, 255, 238, 246]}",{}
1526493230152.png,345205,{},36,32,"{""name"": ""polygon"", ""all_points_x"": [336, 433, 439, 418, 371, 359, 341, 334, 336], ""all_points_y"": [255, 176, 182, 217, 260, 274, 271, 273, 255]}",{}
1526493230152.png,345205,{},36,33,"{""name"": ""polygon"", ""all_points_x"": [192, 129, 139, 148, 164, 173, 201, 202, 192], ""all_points_y"": [415, 497, 511, 507, 505, 492, 429, 416, 415]}",{}
1526493230152.png,345205,{},36,34,"{""name"": ""polygon"", ""all_points_x"": [559, 636, 645, 644, 591, 563, 559], ""all_points_y"": [333, 395, 379, 367, 336, 325, 333]}",{}
1526493230152.png,345205,{},36,35,"{""name"": ""polygon"", ""all_points_x"": [100, 125, 119, 89, 97, 100], ""all_points_y"": [301, 287, 276, 295, 305, 301]}",{}
1526493230653.png,351865,{},31,0,"{""name"": ""polygon"", ""all_points_x"": [437, 572, 579, 566, 462, 442, 437], ""all_points_y"": [344, 325, 336, 347, 367, 359, 344]}",{}
1526493230653.png,351865,{},31,1,"{""name"": ""polygon"", ""all_points_x"": [428, 467, 485, 485, 444, 439, 428], ""all_points_y"": [505, 579, 587, 577, 498, 497, 505]}",{}
1526493230653.png,351865,{},31,2,"{""name"": ""polygon"", ""all_points_x"": [181, 304, 322, 319, 214, 184, 178, 181], ""all_points_y"": [463, 379, 381, 400, 475, 475, 471, 463]}",{}
1526493230653.png,351865,{},31,3,"{""name"": ""polygon"", ""all_points_x"": [167, 167, 155, 140, 151, 167], ""all_points_y"": [387, 451, 455, 389, 376, 387]}",{}
1526493230653.png,351865,{},31,4,"{""name"": ""polygon"", ""all_points_x"": [131, 49, 39, 39, 117, 131, 131], ""all_points_y"": [296, 363, 358, 351, 289, 287, 296]}",{}
1526493230653.png,351865,{},31,5,"{""name"": ""polygon"", ""all_points_x"": [303, 319, 339, 378, 389, 327, 311, 303], ""all_points_y"": [79, 100, 103, 127, 123, 69, 71, 79]}",{}
1526493230653.png,351865,{},31,6,"{""name"": ""polygon"", ""all_points_x"": [568, 609, 617, 608, 607, 577, 568], ""all_points_y"": [219, 263, 259, 245, 237, 212, 219]}",{}
1526493230653.png,351865,{},31,7,"{""name"": ""polygon"", ""all_points_x"": [700, 713, 725, 727, 721, 706, 700], ""all_points_y"": [125, 154, 162, 151, 129, 117, 125]}",{}
1526493230653.png,351865,{},31,8,"{""name"": ""polygon"", ""all_points_x"": [796, 772, 781, 791, 798, 797, 796], ""all_points_y"": [184, 229, 245, 226, 213, 185, 184]}",{}
1526493230653.png,351865,{},31,9,"{""name"": ""polygon"", ""all_points_x"": [767, 783, 789, 786, 774, 767], ""all_points_y"": [154, 168, 158, 143, 141, 154]}",{}
1526493230653.png,351865,{},31,10,"{""name"": ""polygon"", ""all_points_x"": [669, 663, 653, 650, 655, 662, 669], ""all_points_y"": [119, 151, 155, 137, 119, 114, 119]}",{}
1526493230653.png,351865,{},31,11,"{""name"": ""polygon"", ""all_points_x"": [355, 397, 416, 416, 395, 368, 355], ""all_points_y"": [137, 217, 225, 201, 165, 131, 137]}",{}
1526493230653.png,351865,{},31,12,"{""name"": ""polygon"", ""all_points_x"": [381, 358, 432, 548, 559, 502, 432, 381], ""all_points_y"": [204, 255, 283, 279, 251, 187, 192, 204]}",{}
1526493230653.png,351865,{},31,13,"{""name"": ""polygon"", ""all_points_x"": [191, 208, 195, 179, 189, 191], ""all_points_y"": [285, 130, 121, 282, 288, 285]}",{}
1526493230653.png,351865,{},31,14,"{""name"": ""polygon"", ""all_points_x"": [153, 249, 252, 154, 149, 153], ""all_points_y"": [167, 167, 173, 179, 170, 167]}",{}
1526493230653.png,351865,{},31,15,"{""name"": ""polygon"", ""all_points_x"": [149, 262, 307, 312, 151, 149], ""all_points_y"": [129, 247, 291, 281, 123, 129]}",{}
1526493230653.png,351865,{},31,16,"{""name"": ""polygon"", ""all_points_x"": [258, 273, 283, 269, 258], ""all_points_y"": [194, 286, 287, 189, 194]}",{}
1526493230653.png,351865,{},31,17,"{""name"": ""polygon"", ""all_points_x"": [212, 300, 309, 286, 215, 211, 212], ""all_points_y"": [158, 272, 269, 233, 149, 142, 158]}",{}
1526493230653.png,351865,{},31,18,"{""name"": ""polygon"", ""all_points_x"": [229, 221, 213, 218, 224, 229], ""all_points_y"": [259, 228, 233, 263, 261, 259]}",{}
1526493230653.png,351865,{},31,19,"{""name"": ""polygon"", ""all_points_x"": [137, 46, 76, 147, 137], ""all_points_y"": [161, 237, 250, 187, 161]}",{}
1526493230653.png,351865,{},31,20,"{""name"": ""polygon"", ""all_points_x"": [189, 177, 185, 203, 198, 189], ""all_points_y"": [59, 178, 183, 80, 64, 59]}",{}
1526493230653.png,351865,{},31,21,"{""name"": ""polygon"", ""all_points_x"": [347, 307, 308, 319, 349, 353, 351, 347], ""all_points_y"": [572, 595, 598, 599, 589, 574, 569, 572]}",{}
1526493230653.png,351865,{},31,22,"{""name"": ""polygon"", ""all_points_x"": [721, 646, 624, 635, 695, 722, 721], ""all_points_y"": [511, 566, 597, 597, 554, 509, 511]}",{}
1526493230653.png,351865,{},31,23,"{""name"": ""polygon"", ""all_points_x"": [797, 693, 688, 713, 759, 766, 799, 797], ""all_points_y"": [494, 537, 549, 546, 529, 520, 505, 494]}",{}
1526493230653.png,351865,{},31,24,"{""name"": ""polygon"", ""all_points_x"": [637, 716, 732, 728, 635, 637], ""all_points_y"": [388, 414, 411, 397, 377, 388]}",{}
1526493230653.png,351865,{},31,25,"{""name"": ""polygon"", ""all_points_x"": [721, 781, 780, 717, 716, 713, 721], ""all_points_y"": [384, 391, 377, 373, 377, 381, 384]}",{}
1526493230653.png,351865,{},31,26,"{""name"": ""polygon"", ""all_points_x"": [792, 720, 707, 698, 713, 784, 794, 792], ""all_points_y"": [447, 398, 388, 400, 427, 459, 455, 447]}",{}
1526493230653.png,351865,{},31,27,"{""name"": ""polygon"", ""all_points_x"": [288, 349, 363, 357, 294, 288], ""all_points_y"": [589, 524, 534, 547, 599, 589]}",{}
1526493230653.png,351865,{},31,28,"{""name"": ""polygon"", ""all_points_x"": [197, 289, 289, 227, 179, 179, 197], ""all_points_y"": [515, 593, 599, 599, 532, 519, 515]}",{}
1526493230653.png,351865,{},31,29,"{""name"": ""polygon"", ""all_points_x"": [531, 536, 521, 525, 531], ""all_points_y"": [2, 23, 42, 1, 2]}",{}
1526493230653.png,351865,{},31,30,"{""name"": ""polygon"", ""all_points_x"": [212, 69, 65, 212], ""all_points_y"": [2, 34, -1, 2]}",{}
1526493231152.png,355807,{},18,0,"{""name"": ""polygon"", ""all_points_x"": [533, 523, 533, 543, 549, 553, 533], ""all_points_y"": [387, 446, 451, 425, 420, 385, 387]}",{}
1526493231152.png,355807,{},18,1,"{""name"": ""polygon"", ""all_points_x"": [549, 550, 563, 561, 549], ""all_points_y"": [461, 483, 483, 459, 461]}",{}
1526493231152.png,355807,{},18,2,"{""name"": ""polygon"", ""all_points_x"": [594, 655, 659, 666, 659, 589, 587, 594], ""all_points_y"": [435, 444, 435, 418, 409, 411, 434, 435]}",{}
1526493231152.png,355807,{},18,3,"{""name"": ""polygon"", ""all_points_x"": [645, 773, 782, 781, 649, 645], ""all_points_y"": [493, 540, 529, 517, 483, 493]}",{}
1526493231152.png,355807,{},18,4,"{""name"": ""polygon"", ""all_points_x"": [761, 687, 711, 737, 758, 773, 775, 779, 761], ""all_points_y"": [470, 547, 565, 569, 540, 513, 490, 473, 470]}",{}
1526493231152.png,355807,{},18,5,"{""name"": ""polygon"", ""all_points_x"": [634, 681, 699, 645, 634], ""all_points_y"": [526, 598, 599, 525, 526]}",{}
1526493231152.png,355807,{},18,6,"{""name"": ""polygon"", ""all_points_x"": [627, 684, 697, 692, 641, 629, 627], ""all_points_y"": [554, 523, 529, 541, 572, 564, 554]}",{}
1526493231152.png,355807,{},18,7,"{""name"": ""polygon"", ""all_points_x"": [377, 439, 428, 413, 344, 351, 377], ""all_points_y"": [505, 591, 597, 593, 498, 491, 505]}",{}
1526493231152.png,355807,{},18,8,"{""name"": ""polygon"", ""all_points_x"": [489, 544, 565, 577, 573, 525, 495, 489], ""all_points_y"": [55, 125, 130, 120, 107, 47, 49, 55]}",{}
1526493231152.png,355807,{},18,9,"{""name"": ""polygon"", ""all_points_x"": [123, 105, 70, 55, 60, 93, 120, 127, 124, 123], ""all_points_y"": [281, 313, 313, 282, 262, 243, 253, 269, 281, 281]}",{}
1526493231152.png,355807,{},18,10,"{""name"": ""polygon"", ""all_points_x"": [223, 204, 221, 267, 307, 304, 278, 233, 223], ""all_points_y"": [354, 427, 469, 494, 462, 389, 345, 345, 354]}",{}
1526493231152.png,355807,{},18,11,"{""name"": ""polygon"", ""all_points_x"": [171, 171, 166, 169, 177, 173, 182, 191, 191, 189, 188, 183, 181, 176, 171], ""all_points_y"": [372, 403, 421, 477, 484, 531, 540, 533, 494, 474, 435, 399, 375, 369, 372]}",{}
1526493231152.png,355807,{},18,12,"{""name"": ""polygon"", ""all_points_x"": [198, 213, 195, 191, 191, 189, 193, 198], ""all_points_y"": [489, 597, 599, 568, 538, 485, 482, 489]}",{}
1526493231152.png,355807,{},18,13,"{""name"": ""polygon"", ""all_points_x"": [220, 268, 283, 287, 281, 267, 249, 245, 234, 223, 220], ""all_points_y"": [483, 593, 589, 575, 561, 530, 489, 480, 467, 477, 483]}",{}
1526493231152.png,355807,{},18,14,"{""name"": ""polygon"", ""all_points_x"": [251, 280, 295, 299, 329, 335, 337, 334, 358, 359, 335, 311, 286, 272, 248, 240, 251], ""all_points_y"": [283, 303, 309, 307, 331, 340, 351, 356, 371, 379, 367, 354, 328, 311, 291, 290, 283]}",{}
1526493231152.png,355807,{},18,15,"{""name"": ""polygon"", ""all_points_x"": [453, 454, 467, 484, 464, 445, 445, 425, 418, 428, 431, 443, 449, 451, 453], ""all_points_y"": [361, 357, 327, 323, 314, 312, 328, 331, 353, 361, 351, 353, 359, 361, 361]}",{}
1526493231152.png,355807,{},18,16,"{""name"": ""polygon"", ""all_points_x"": [157, 196, 184, 135, 28, 19, 35, 99, 153, 157], ""all_points_y"": [153, 115, 55, 9, 35, 101, 151, 179, 159, 153]}",{}
1526493231152.png,355807,{},18,17,"{""name"": ""polygon"", ""all_points_x"": [597, 568, 544, 539, 535, 536, 529, 529, 530, 534, 553, 558, 563, 565, 579, 584, 586, 589, 593, 596, 597], ""all_points_y"": [76, 2, 1, 3, 7, 11, 11, 15, 19, 19, 34, 36, 36, 37, 63, 79, 82, 86, 83, 79, 76]}",{}
1526493231651.png,351396,{},14,0,"{""name"": ""polygon"", ""all_points_x"": [525, 551, 546, 591, 594, 581, 607, 618, 652, 669, 673, 656, 656, 678, 681, 678, 664, 655, 584, 537, 524, 519, 525], ""all_points_y"": [445, 429, 422, 391, 396, 407, 396, 384, 365, 362, 365, 375, 374, 372, 377, 385, 385, 392, 436, 460, 461, 455, 445]}",{}
1526493231651.png,351396,{},14,1,"{""name"": ""polygon"", ""all_points_x"": [538, 541, 544, 536, 542, 546, 538, 523, 527, 518, 519, 506, 500, 500, 500, 502, 508, 489, 498, 517, 524, 533, 536, 538], ""all_points_y"": [360, 366, 373, 405, 403, 409, 437, 509, 515, 552, 566, 561, 555, 545, 535, 511, 465, 448, 403, 391, 367, 359, 358, 360]}",{}
1526493231651.png,351396,{},14,2,"{""name"": ""polygon"", ""all_points_x"": [648, 672, 681, 687, 704, 708, 761, 767, 737, 738, 695, 675, 665, 659, 652, 650, 649, 648], ""all_points_y"": [585, 559, 555, 553, 535, 534, 489, 496, 528, 545, 589, 592, 596, 599, 595, 591, 590, 585]}",{}
1526493231651.png,351396,{},14,3,"{""name"": ""polygon"", ""all_points_x"": [388, 464, 459, 433, 425, 420, 409, 397, 383, 375, 380, 385, 388, 377, 380, 388], ""all_points_y"": [313, 252, 241, 263, 263, 273, 281, 280, 267, 270, 283, 287, 292, 310, 313, 313]}",{}
1526493231651.png,351396,{},14,4,"{""name"": ""polygon"", ""all_points_x"": [544, 603, 616, 655, 670, 675, 658, 635, 618, 623, 605, 585, 570, 553, 548, 544], ""all_points_y"": [171, 209, 203, 223, 230, 215, 200, 187, 183, 191, 182, 171, 163, 156, 159, 171]}",{}
1526493231651.png,351396,{},14,5,"{""name"": ""polygon"", ""all_points_x"": [115, 241, 241, 109, 111, 111, 115], ""all_points_y"": [538, 516, 505, 527, 538, 541, 538]}",{}
1526493231651.png,351396,{},14,6,"{""name"": ""polygon"", ""all_points_x"": [103, 159, 167, 153, 105, 103], ""all_points_y"": [514, 503, 511, 515, 522, 514]}",{}
1526493231651.png,351396,{},14,7,"{""name"": ""polygon"", ""all_points_x"": [237, 260, 258, 173, 77, 85, 115, 214, 245, 237], ""all_points_y"": [505, 499, 490, 511, 521, 529, 531, 513, 503, 505]}",{}
