#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1004.jpg,111745,"{}",13,2,"{""name"":""polygon"",""all_points_x"":[387,383,387,398,409,424,436,438,434,429,417,409,387],""all_points_y"":[333,340,350,359,359,358,350,343,335,329,325,324,333]}","{}"
1004.jpg,111745,"{}",13,3,"{""name"":""polygon"",""all_points_x"":[186,184,195,320,333,369,363,352,334,323,186],""all_points_y"":[181,165,149,83,83,156,167,174,184,198,181]}","{}"
1004.jpg,111745,"{}",13,4,"{""name"":""polygon"",""all_points_x"":[67,1,1,276,322,325,307,298,143,67],""all_points_y"":[59,114,165,489,442,411,368,337,118,59]}","{}"
1004.jpg,111745,"{}",13,5,"{""name"":""polygon"",""all_points_x"":[672,770,817,739,673,614,672],""all_points_y"":[546,542,620,772,775,688,546]}","{}"
1004.jpg,111745,"{}",13,6,"{""name"":""polygon"",""all_points_x"":[621,427,384,456,615,673,621],""all_points_y"":[489,534,684,754,714,546,489]}","{}"
1004.jpg,111745,"{}",13,7,"{""name"":""polygon"",""all_points_x"":[215,245,398,483,422,398,243,215],""all_points_y"":[998,865,813,890,1008,1022,1020,998]}","{}"
1004.jpg,111745,"{}",13,8,"{""name"":""polygon"",""all_points_x"":[479,512,596,590,431,434,479],""all_points_y"":[902,884,938,1023,1021,978,902]}","{}"
1004.jpg,111745,"{}",13,9,"{""name"":""polygon"",""all_points_x"":[598,637,670,669,495,473,493,502,514,598],""all_points_y"":[910,917,894,887,640,646,718,781,811,910]}","{}"
1004.jpg,111745,"{}",13,10,"{""name"":""polygon"",""all_points_x"":[977,999,1027,1073,1098,1122,1127,1145,1147,1144,1116,977],""all_points_y"":[1021,924,917,828,817,829,848,864,890,923,1021,1021]}","{}"
1004.jpg,111745,"{}",13,11,"{""name"":""polygon"",""all_points_x"":[873,860,1108,1137,1148,1316,1343,1230,1149,1042,1009,1002,869,873],""all_points_y"":[898,861,562,568,581,689,761,900,883,871,881,908,898,898]}","{}"
1004.jpg,111745,"{}",13,12,"{""name"":""polygon"",""all_points_x"":[1342,1287,1291,1138,1149,1198,1209,1342,1342],""all_points_y"":[422,460,468,571,580,598,628,699,422]}","{}"
1012.jpg,74734,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[1242,1022,947,998,1342,1337,1242],""all_points_y"":[7,69,182,266,134,0,7]}","{}"
1012.jpg,74734,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[427,425,479,498,498,427],""all_points_y"":[76,117,159,121,107,76]}","{}"
1012.jpg,74734,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[767,742,742,769,808,846,858,883,767],""all_points_y"":[1017,828,797,782,769,782,822,1017,1017]}","{}"
