#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1526492419717.png,336479,{},19,18,"{""name"": ""polygon"", ""all_points_x"": [0.0, 27.0, 76.0, 92.0, 132.0, 141.9, 109.0, 60.0, 29.0, 19.0, 0.0], ""all_points_y"": [232.1, 221.1, 221.1, 229.1, 232.1, 239.0, 242.9, 234.9, 234.9, 239.9, 236.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,0,"{""name"": ""polygon"", ""all_points_x"": [405.0, 389.0, 378.1, 375.1, 385.1, 400.0, 413.0, 423.0, 441.9, 441.9, 431.9, 405.0], ""all_points_y"": [549.9, 546.9, 535.0, 521.0, 502.0, 488.1, 480.1, 480.1, 499.0, 509.0, 527.0, 549.9]}","{""crystal form"": ""alpha""}"
1526492421720.png,348602,{},22,1,"{""name"": ""polygon"", ""all_points_x"": [356.0, 345.0, 323.1, 320.1, 352.0, 373.0, 386.0, 405.9, 412.9, 391.9, 356.0], ""all_points_y"": [425.9, 421.9, 394.0, 366.0, 331.1, 320.1, 324.1, 341.0, 363.0, 391.0, 425.9]}","{""crystal form"": ""alpha""}"
1526492421720.png,348602,{},22,2,"{""name"": ""polygon"", ""all_points_x"": [540.0, 482.0, 455.1, 449.1, 449.1, 455.1, 449.1, 457.0, 531.0, 542.0, 554.0, 560.0, 585.0, 591.9, 592.9, 574.9, 569.9, 573.9, 568.9, 540.0], ""all_points_y"": [126.9, 126.9, 94.0, 84.0, 52.0, 45.0, 10.0, 0.1, 0.1, 9.1, 9.1, 4.1, 4.1, 9.0, 16.0, 39.0, 61.0, 77.0, 94.0, 126.9]}","{""crystal form"": ""alpha""}"
1526492421720.png,348602,{},22,3,"{""name"": ""polygon"", ""all_points_x"": [680.0, 674.1, 673.1, 682.1, 792.0, 794.9, 785.9, 751.9, 739.9, 712.9, 680.0], ""all_points_y"": [361.9, 360.0, 350.0, 334.0, 201.1, 214.0, 229.0, 276.0, 285.0, 330.0, 361.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,4,"{""name"": ""polygon"", ""all_points_x"": [409.0, 399.0, 368.1, 384.0, 403.9, 409.0], ""all_points_y"": [37.9, 37.9, 1.0, 2.1, 21.0, 37.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,5,"{""name"": ""polygon"", ""all_points_x"": [280.0, 269.1, 268.1, 288.1, 294.1, 303.0, 310.9, 308.9, 280.0], ""all_points_y"": [592.9, 590.0, 580.0, 547.0, 524.0, 520.1, 531.0, 548.0, 592.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,6,"{""name"": ""polygon"", ""all_points_x"": [778.0, 725.0, 677.0, 644.0, 641.1, 701.0, 754.0, 769.9, 769.9, 779.9, 778.0], ""all_points_y"": [49.9, 44.9, 49.9, 42.9, 34.0, 24.1, 21.1, 29.0, 34.0, 41.0, 49.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,7,"{""name"": ""polygon"", ""all_points_x"": [267.0, 258.0, 255.1, 265.0, 272.9, 267.0], ""all_points_y"": [87.9, 87.9, 83.0, 28.1, 37.0, 87.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,8,"{""name"": ""polygon"", ""all_points_x"": [84.0, 81.1, 117.1, 133.1, 157.0, 159.9, 155.9, 84.0], ""all_points_y"": [188.9, 183.0, 125.0, 78.0, 76.1, 88.0, 97.0, 188.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,9,"{""name"": ""polygon"", ""all_points_x"": [94.0, 82.1, 84.1, 71.0, 67.1, 74.1, 71.1, 82.0, 90.0, 94.9, 96.0, 101.0, 114.0, 116.9, 116.9, 102.9, 94.0], ""all_points_y"": [344.9, 343.0, 317.0, 315.9, 308.0, 259.0, 230.0, 217.1, 217.1, 223.0, 251.1, 251.1, 236.1, 238.0, 256.0, 287.0, 344.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,10,"{""name"": ""polygon"", ""all_points_x"": [102.0, 94.1, 113.0, 156.0, 191.0, 202.9, 194.9, 165.0, 102.0], ""all_points_y"": [581.9, 580.0, 559.1, 528.1, 492.1, 493.0, 510.0, 541.9, 581.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,11,"{""name"": ""polygon"", ""all_points_x"": [416.0, 412.1, 417.1, 450.1, 468.1, 479.0, 474.9, 483.9, 482.9, 452.0, 430.0, 416.0], ""all_points_y"": [243.9, 230.0, 218.0, 181.0, 150.0, 145.1, 167.0, 174.0, 181.0, 220.9, 239.9, 243.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,12,"{""name"": ""polygon"", ""all_points_x"": [486.0, 474.1, 475.1, 522.1, 535.0, 535.9, 515.9, 486.0], ""all_points_y"": [334.9, 331.0, 321.0, 250.0, 241.1, 248.0, 288.0, 334.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,13,"{""name"": ""polygon"", ""all_points_x"": [508.0, 505.1, 510.1, 531.1, 588.0, 618.0, 620.9, 547.0, 525.9, 508.0], ""all_points_y"": [286.9, 281.0, 264.0, 233.0, 187.1, 173.1, 190.0, 233.9, 268.0, 286.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,14,"{""name"": ""polygon"", ""all_points_x"": [267.0, 261.1, 262.1, 250.1, 252.0, 274.0, 275.9, 287.9, 282.9, 279.0, 272.0, 267.0], ""all_points_y"": [57.9, 56.0, 42.0, 32.0, 2.1, 2.1, 19.0, 36.0, 51.0, 53.9, 47.9, 57.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,15,"{""name"": ""polygon"", ""all_points_x"": [530.0, 524.1, 527.1, 580.0, 606.0, 632.0, 635.9, 633.0, 530.0], ""all_points_y"": [248.9, 248.0, 239.0, 193.1, 178.1, 169.1, 172.0, 183.9, 248.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,16,"{""name"": ""polygon"", ""all_points_x"": [324.0, 316.1, 308.1, 306.0, 313.9, 324.9, 324.0], ""all_points_y"": [56.9, 50.0, 30.0, 2.1, 3.0, 28.0, 56.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,17,"{""name"": ""polygon"", ""all_points_x"": [613.0, 606.1, 606.1, 627.1, 639.0, 640.9, 630.9, 613.0], ""all_points_y"": [596.9, 596.0, 589.0, 542.0, 531.1, 537.0, 568.0, 596.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,18,"{""name"": ""polygon"", ""all_points_x"": [748.0, 709.0, 705.1, 713.0, 797.9, 793.0, 748.0], ""all_points_y"": [507.9, 507.9, 499.0, 493.1, 488.0, 502.9, 507.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,19,"{""name"": ""polygon"", ""all_points_x"": [676.0, 673.1, 708.1, 732.0, 741.0, 740.9, 708.9, 676.0], ""all_points_y"": [359.9, 348.0, 301.0, 275.1, 275.1, 286.0, 337.0, 359.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,20,"{""name"": ""polygon"", ""all_points_x"": [649.0, 642.1, 626.1, 628.1, 636.0, 648.9, 652.9, 659.9, 659.9, 649.0], ""all_points_y"": [483.9, 478.0, 416.0, 406.0, 402.1, 409.0, 448.0, 467.0, 475.0, 483.9]}","{""crystal form"": ""beta""}"
1526492421720.png,348602,{},22,21,"{""name"": ""polygon"", ""all_points_x"": [119.0, 116.1, 137.1, 142.0, 146.9, 138.9, 131.0, 119.0], ""all_points_y"": [459.9, 449.0, 401.0, 399.1, 414.0, 443.0, 455.9, 459.9]}","{""crystal form"": ""beta""}"
1526492425725.png,349538,{},13,0,"{""name"": ""polygon"", ""all_points_x"": [652.0, 597.0, 549.0, 514.1, 514.1, 533.0, 585.0, 615.0, 667.0, 677.0, 688.0, 691.9, 681.9, 682.9, 701.9, 701.9, 652.0], ""all_points_y"": [114.9, 114.9, 91.9, 64.0, 33.0, 23.1, 15.1, 23.1, 23.1, 11.1, 13.1, 22.0, 29.0, 51.0, 63.0, 98.0, 114.9]}","{""crystal form"": ""alpha""}"
1526492425725.png,349538,{},13,1,"{""name"": ""polygon"", ""all_points_x"": [208.0, 194.0, 172.0, 146.1, 143.1, 126.1, 130.0, 145.0, 152.9, 192.9, 209.9, 208.0], ""all_points_y"": [557.9, 552.9, 530.9, 519.0, 482.0, 445.0, 437.1, 437.1, 443.0, 505.0, 518.0, 557.9]}","{""crystal form"": ""alpha""}"
1526492425725.png,349538,{},13,2,"{""name"": ""polygon"", ""all_points_x"": [278.0, 250.0, 238.1, 230.0, 244.0, 285.9, 287.9, 278.0], ""all_points_y"": [482.9, 460.9, 458.0, 426.1, 425.1, 454.0, 478.0, 482.9]}","{""crystal form"": ""alpha""}"
1526492425725.png,349538,{},13,3,"{""name"": ""polygon"", ""all_points_x"": [242.0, 208.0, 188.0, 169.0, 142.1, 136.1, 135.1, 128.1, 126.1, 130.0, 145.0, 154.0, 157.9, 187.0, 196.0, 209.0, 236.0, 256.0, 278.0, 287.9, 287.9, 279.9, 242.0], ""all_points_y"": [568.9, 568.9, 557.9, 538.9, 525.0, 515.0, 472.0, 461.0, 443.0, 439.1, 439.1, 445.1, 458.0, 487.1, 485.1, 471.1, 464.1, 490.1, 496.1, 504.0, 521.0, 534.0, 568.9]}","{""crystal form"": ""alpha""}"
1526492425725.png,349538,{},13,4,"{""name"": ""polygon"", ""all_points_x"": [170.0, 157.1, 157.1, 164.1, 173.0, 178.9, 179.9, 176.9, 170.0], ""all_points_y"": [170.9, 154.0, 133.0, 39.0, 30.1, 49.0, 138.0, 159.0, 170.9]}","{""crystal form"": ""beta""}"
